Year,TotalHomeless,Population,Unemployment,Unsheltered_perc_tot,TotalBeds_perc_tot,Emergency_perc_tot,Transitional_perc_tot,SafeHaven_perc_tot,PermanentSupportive_perc_tot,PermanentOther_perc_tot,RapidRehousing_perc_tot
2018,218,330181,3.3,2.752293578,134.8623853,48.16513761,86.69724771,0,133.9449541,0,0.917431193
2017,244,330573,3.7,2.049180328,120.4918033,43.03278689,77.45901639,0,121.7213115,0,2.868852459
2016,218,329875,4,4.128440367,134.8623853,48.16513761,86.69724771,0,145.8715596,0,0.458715596
2015,342,329626,4.5,1.461988304,110.8187135,55.55555556,55.26315789,0,73.0994152,0,7.30994152
2014,323,329329,5.2,4.024767802,108.9783282,58.82352941,50.15479876,0,70.89783282,0,1.547987616
2019,448,367430,3,18.75,78.34821429,51.78571429,26.5625,0,153.3482143,22.32142857,65.17857143
2018,479,368188,3.5,13.15240084,82.25469729,58.87265136,23.38204593,0,150.5219207,20.87682672,79.74947808
2017,478,368168,4,17.57322176,84.10041841,58.9958159,25.10460251,0,126.5690377,20.92050209,52.09205021
2016,465,367699,4.3,9.462365591,88.38709677,58.92473118,29.46236559,0,123.4408602,21.50537634,52.90322581
2015,600,368124,4.9,17.5,88.16666667,47.33333333,40.83333333,0,113.3333333,0,8.5
2014,632,368909,5.8,6.012658228,87.34177215,43.51265823,43.82911392,0,118.0379747,1.898734177,104.1139241
2019,437,556341,3.5,8.924485126,60.64073227,32.03661327,28.60411899,0,92.90617849,0,8.009153318
2018,478,556402,4.1,8.577405858,60.66945607,34.51882845,26.15062762,0,93.09623431,0,16.52719665
2017,480,554738,4.6,11.45833333,71.66666667,42.70833333,28.95833333,0,97.08333333,0,40.41666667
2016,513,552781,5.1,12.08576998,75.82846004,50.09746589,25.73099415,0,81.87134503,34.69785575,4.093567251
2015,504,549905,6,16.46825397,87.6984127,52.77777778,34.92063492,0,89.68253968,0,0
2014,1679,548014,6.9,2.85884455,23.82370459,15.6045265,8.219178082,0,26.38475283,0,0
2019,334,370126,3.033333333,8.383233533,89.52095808,39.82035928,49.7005988,0,34.13173653,0,39.82035928
2018,338,371136,3.533333333,18.34319527,88.16568047,39.34911243,48.81656805,0,39.9408284,0,56.21301775
2017,286,371624,3.933333333,14.68531469,94.75524476,56.99300699,37.76223776,0,46.5034965,0,64.68531469
2016,253,372759,4.333333333,7.114624506,107.1146245,60.86956522,46.24505929,0,48.22134387,0,51.38339921
2015,255,375198,4.966666667,2.352941176,107.0588235,60.39215686,46.66666667,0,46.2745098,0,47.84313725
2014,279,377409,5.833333333,4.659498208,93.90681004,54.83870968,39.06810036,0,27.24014337,0,20.78853047
2019,1524,679121,4.6,37.20472441,78.60892388,56.03674541,22.57217848,0,90.6824147,6.299212598,30.97112861
2018,1340,678034,4.5,28.65671642,57.3880597,28.65671642,28.73134328,0,116.5671642,8.656716418,35.74626866
2017,1318,678203,5.4,29.13505311,51.74506829,28.2245827,23.52048558,0,118.1335357,0,38.99848255
2016,1222,677683,5.9,14.97545008,71.93126023,30.03273322,41.898527,0,115.1391162,0,19.06710311
2015,1287,676248,6,14.21911422,69.77466977,29.37062937,40.4040404,0,95.88189588,0,11.18881119
2014,1254,675957,6.1,11.48325359,71.6108453,29.42583732,42.18500797,0,86.68261563,0,5.741626794
2019,1717,1417708,5.465625,40.30285381,73.7914968,63.83226558,9.959231217,0,48.16540478,0,19.62725684
2018,1211,1414707,5.35625,34.02146986,72.83236994,60.03303055,12.79933939,0,81.17258464,0.660611065,29.97522709
2017,1164,1413581,6.49375,35.395189,85.2233677,63.57388316,21.64948454,0,92.5257732,0,24.57044674
2016,1041,1413947,7.23125,26.0326609,96.15754083,69.16426513,26.9932757,0,94.23631124,0.768491835,26.41690682
2015,1342,1413043,7.33125,20.19374069,102.757079,66.09538003,36.66169896,0,60.73025335,0,14.30700447
2014,1492,1413611,7.2125,19.03485255,95.64343164,67.42627346,28.21715818,0,45.84450402,0,5.831099196
2019,5530,2266715,4.1,59.98191682,34.52079566,23.61663653,10.45207957,0.452079566,44.91862568,0.560578662,9.746835443
2018,6083,2226115,4.6,63.85007398,30.95512083,21.20664146,9.337497945,0.410981424,42.11737629,0.509616965,10.8827881
2017,6490,2181635,5.2,67.07241911,32.83513097,21.49460709,10.95531587,0.385208012,37.596302,0,10.53929122
2016,6208,2138836,5.9,60.09987113,39.48131443,25.80541237,13.27319588,0.402706186,33.27963918,0,8.054123711
2015,7509,2096717,6.9,52.15075243,43.98721534,29.88413903,13.7701425,0.332933813,25.86229858,0,5.952856572
2014,7443,2053134,8.2,46.94343679,53.63428725,38.31788257,14.98051861,0.335886067,29.11460433,0,0
2019,1256,471519,3.2,17.99363057,79.21974522,38.53503185,40.68471338,0,44.42675159,0,3.184713376
2018,1192,464354,3.5,15.43624161,75.67114094,19.12751678,40.60402685,15.93959732,47.65100671,0,2.013422819
2017,1106,456629,4.2,7.233273056,90.50632911,40.77757685,49.72875226,0,46.20253165,0,1.265822785
2016,989,449723,5.1,12.13346815,90.59656218,44.99494439,45.6016178,0,50.85945399,0,2.123356926
2015,907,442453,6.3,12.45865491,102.2050717,57.99338479,44.21168688,0,52.81146637,0,0
2014,769,436307,7.8,12.61378414,120.5461638,68.01040312,52.53576073,0,62.80884265,0,0
2019,383,341922,3.68,68.92950392,41.51436031,38.64229765,2.872062663,0,49.60835509,0,11.22715405
2018,269,336872,4.146666667,63.56877323,92.19330855,81.04089219,11.15241636,0,69.88847584,13.75464684,5.204460967
2017,237,331641,4.686666667,61.1814346,83.96624473,62.44725738,21.51898734,0,105.4852321,0,0
2016,201,329004,5.806666667,37.81094527,114.4278607,75.12437811,39.30348259,0,103.9800995,0,0
2015,327,327769,6.96,56.88073394,72.17125382,40.97859327,31.19266055,0,50.76452599,17.12538226,0
2014,370,328187,7.853333333,52.43243243,69.18918919,40,29.18918919,0,51.89189189,0,0
2019,849,1217913,3.9,4.122497055,86.69022379,68.90459364,16.37220259,1.413427562,172.5559482,0,69.61130742
2018,835,1219124,4.15,6.706586826,83.83233533,66.46706587,15.92814371,1.437125749,206.7065868,0,68.98203593
2017,817,1218395,4.75,7.955936353,77.96817625,59.73072215,16.76866585,1.46878825,242.9620563,0,48.71481028
2016,860,1217810,5,8.023255814,79.65116279,53.13953488,25.11627907,1.395348837,198.372093,0,4.651162791
2015,762,1217926,5.4,4.593175853,97.11286089,64.96062992,30.31496063,1.837270341,236.0892388,0,0
2014,838,1219301,6.55,6.085918854,90.57279236,56.68257757,32.21957041,1.670644391,219.928401,0,0
2019,240,305647,4.46,2.916666667,59.16666667,31.25,27.91666667,0,77.91666667,0,65.41666667
2018,233,307224,4.9,6.008583691,63.09012876,33.9055794,29.18454936,0,115.0214592,0,83.26180258
2017,226,309131,5.72,16.37168142,57.96460177,24.77876106,33.18584071,0,104.8672566,0,100.8849558
2016,506,311613,5.84,24.90118577,88.53754941,31.81818182,56.71936759,0,125.8893281,0,22.92490119
2015,648,313961,6.14,26.38888889,86.57407407,16.51234568,70.0617284,0,93.82716049,0,0
2014,512,315755,6.48,28.7109375,83.984375,19.921875,64.0625,0,109.1796875,0,3.3203125
2019,750,305506,3.5,4.533333333,59.46666667,39.73333333,19.2,0.533333333,118.2666667,0,24.8
2018,835,306585,3.7,4.191616766,54.61077844,36.40718563,18.20359281,0,107.6646707,0,24.79041916
2017,802,307717,4.2,3.117206983,59.60099751,39.52618454,20.07481297,0,105.6109726,0,14.33915212
2016,748,307597,4.1,3.475935829,61.22994652,41.04278075,20.18716578,0,113.9037433,0,7.085561497
2015,597,307433,4.4,3.350083752,75.87939698,52.59631491,23.28308208,0,156.7839196,0,7.035175879
2014,650,307151,4.9,4.461538462,74.30769231,48.92307692,25.38461538,0,127.5384615,0,17.69230769
2019,732,577652,4.5,1.775956284,107.6502732,84.01639344,23.63387978,0,160.6557377,22.95081967,109.0163934
2018,722,579164,4.75,1.662049861,105.1246537,77.1468144,27.97783934,0,160.8033241,17.03601108,86.28808864
2017,798,580222,5.55,3.50877193,101.5037594,65.41353383,36.09022556,0,187.0927318,0,39.22305764
2016,867,583004,5.6,3.114186851,92.73356401,57.43944637,35.29411765,0,162.745098,0,19.60784314
2015,922,586012,6.1,1.735357918,83.94793926,54.01301518,29.93492408,0,130.1518438,7.592190889,0
2014,1024,587875,6.85,1.5625,85.25390625,46.09375,39.16015625,0,117.7734375,2.34375,0
2019,372,288902,4.475,5.913978495,58.06451613,44.62365591,13.44086022,0,136.827957,0,32.79569892
2018,393,289252,4.75,2.798982188,57.76081425,45.29262087,12.46819338,0,118.0661578,0,66.15776081
2017,274,288930,5.35,8.394160584,65.69343066,53.28467153,12.40875912,0,140.1459854,0,16.42335766
2016,345,288558,5.375,20,53.04347826,41.15942029,11.88405797,0,103.7681159,0,14.7826087
2015,349,289503,5.925,7.736389685,61.03151862,48.42406877,12.60744986,0,112.3209169,0,8.595988539
2014,243,290394,6.85,9.87654321,92.18106996,74.07407407,18.10699588,0,154.7325103,0,3.703703704
2019,924,1265474,4.28,3.571428571,105.6277056,73.05194805,30.84415584,1.731601732,130.5194805,4.329004329,41.55844156
2018,957,1267942,4.66,1.567398119,110.2403344,72.62277952,35.94566353,1.671891327,149.8432602,2.716823406,43.88714734
2017,925,1268748,5.52,1.945945946,117.0810811,70.16216216,45.18918919,1.72972973,135.6756757,0,42.81081081
2016,962,1269924,5.36,5.925155925,110.8108108,61.43451143,47.71309771,1.663201663,125.3638254,2.702702703,17.15176715
2015,919,1273875,5.74,6.637649619,113.8193689,58.32426551,53.75408052,1.741022851,127.9651795,3.155603917,5.875952122
2014,1088,1276780,6.64,6.158088235,98.34558824,50.55147059,46.32352941,1.470588235,89.43014706,2.297794118,9.650735294
2019,171,102180,3.5,0,30.40935673,16.95906433,13.4502924,0,48.5380117,16.37426901,15.78947368
2018,91,102419,3.6,49.45054945,43.95604396,23.07692308,20.87912088,0,74.72527473,37.36263736,27.47252747
2017,73,102664,4.3,27.39726027,67.12328767,31.50684932,35.61643836,0,68.49315068,64.38356164,6.849315068
2016,86,102942,4.2,34.88372093,68.60465116,39.53488372,29.06976744,0,54.65116279,58.13953488,18.60465116
2015,88,103006,4.4,18.18181818,85.22727273,50,35.22727273,0,51.13636364,53.40909091,7.954545455
2014,47,103391,4.4,25.53191489,95.74468085,40.42553191,55.31914894,0,95.74468085,59.57446809,25.53191489
2019,318,437107,4.35,2.830188679,99.37106918,78.93081761,20.44025157,0,120.4402516,0,22.64150943
2018,244,439869,4.7,31.96721311,73.7704918,51.63934426,22.13114754,0,154.0983607,0,12.29508197
2017,308,442277,5.366666667,20.12987013,88.63636364,40.90909091,47.72727273,0,97.07792208,19.15584416,9.74025974
2016,276,445077,5.366666667,10.14492754,93.47826087,40.2173913,53.26086957,0,136.2318841,0,0
2015,302,448740,5.733333333,13.24503311,96.68874172,42.38410596,54.30463576,0,90.06622517,15.56291391,0
2014,309,452646,6.35,12.62135922,103.236246,50.1618123,53.07443366,0,104.2071197,0,0
2019,199,158714,3.6,5.025125628,70.85427136,58.29145729,12.56281407,0,336.6834171,0,109.5477387
2018,178,159283,3.9,3.370786517,84.26966292,61.79775281,22.47191011,0,349.4382022,0,88.76404494
2017,194,159200,4.4,9.793814433,71.64948454,50,21.64948454,0,368.556701,0,103.0927835
2016,179,159294,4.4,6.703910615,78.2122905,55.86592179,22.34636872,0,368.7150838,0,26.81564246
2015,189,159436,4.7,22.22222222,66.66666667,51.32275132,15.34391534,0,318.5185185,0,2.116402116
2014,216,159666,5.4,24.07407407,62.03703704,44.90740741,17.12962963,0,286.5740741,0,33.7962963
2019,205,258624,3.725,0.487804878,102.4390244,57.07317073,45.36585366,0,33.17073171,0,0
2018,182,259068,3.9,10.43956044,111.5384615,35.16483516,68.13186813,8.241758242,32.96703297,0,0
2017,337,259215,4.575,3.264094955,99.40652819,44.51038576,50.44510386,4.451038576,16.02373887,0,0
2016,58,259756,4.7,0,100,72.4137931,27.5862069,0,0,0,0
2015,187,260491,5.1,0,109.6256684,18.71657754,82.88770053,8.021390374,43.85026738,0,3.743315508
2014,92,261163,5.725,0,105.4347826,51.08695652,41.30434783,13.04347826,50,0,5.434782609
2019,96,126903,4.5,0,144.7916667,60.41666667,84.375,0,38.54166667,0,25
2018,145,127472,5,2.068965517,114.4827586,58.62068966,55.86206897,0,25.51724138,0,0
2017,83,128372,6,3.614457831,127.7108434,31.3253012,96.38554217,0,44.57831325,0,0
2016,23,129206,5.9,0,326.0869565,160.8695652,165.2173913,0,160.8695652,0,0
2015,29,130529,6.1,0,362.0689655,272.4137931,89.65517241,0,127.5862069,0,0
2014,53,131751,6.9,3.773584906,198.1132075,149.0566038,49.05660377,0,69.81132075,0,0
2019,168,360931,4.366666667,8.333333333,126.1904762,95.23809524,30.95238095,0,285.7142857,6.547619048,61.30952381
2018,178,362304,4.7,8.988764045,101.1235955,71.91011236,29.21348315,0,266.2921348,0,23.03370787
2017,162,363116,5.4,9.87654321,124.0740741,80.24691358,43.82716049,0,283.9506173,0,14.81481481
2016,160,364198,5.3,10.625,108.75,72.5,36.25,0,308.75,0,23.125
2015,140,365552,5.8,12.14285714,122.8571429,82.14285714,40.71428571,0,375.7142857,0,6.428571429
2014,159,368192,6.5,10.6918239,107.5471698,72.32704403,35.22012579,0,361.6352201,0,37.10691824
2019,200,106649,3.7,2,17,11,6,0,25.5,0,18.5
2018,196,107166,3.9,2.551020408,17.85714286,12.75510204,5.102040816,0,27.04081633,0,0
2017,144,107780,4.5,2.083333333,24.30555556,17.36111111,6.944444444,0,43.75,0,1.388888889
2016,116,108329,4.4,1.724137931,31.89655172,21.55172414,10.34482759,0,55.17241379,0,7.75862069
2015,97,109050,4.85,2.06185567,38.1443299,25.77319588,12.37113402,0,78.35051546,0,2.06185567
2014,128,109906,5.8,0.78125,28.90625,19.53125,9.375,0,45.3125,0,1.5625
2019,24,86907,4.6,12.5,25,8.333333333,16.66666667,0,100,0,0
2018,42,87567,4.95,0,45.23809524,11.9047619,33.33333333,0,50,0,4.761904762
2017,28,87952,5.75,3.571428571,17.85714286,17.85714286,0,0,642.8571429,0,3.571428571
2016,27,88752,5.6,7.407407407,40.74074074,40.74074074,0,0,381.4814815,0,0
2015,28,88505,6.35,0,75,75,0,0,296.4285714,0,0
2014,78,89419,7.1,6.41025641,64.1025641,25.64102564,38.46153846,0,171.7948718,0,0
2019,53,243870,5.3,7.547169811,58.49056604,32.0754717,26.41509434,0,990.5660377,0,322.6415094
2018,96,246679,5.566666667,6.25,82.29166667,17.70833333,64.58333333,0,350,0,191.6666667
2017,169,248461,6.566666667,20.71005917,44.37869822,8.875739645,35.50295858,0,192.3076923,0,131.9526627
2016,119,249076,6.6,7.56302521,98.31932773,31.09243697,67.22689076,0,294.9579832,0,179.8319328
2015,86,253546,7,4.651162791,93.02325581,41.86046512,51.1627907,0,654.6511628,0,39.53488372
2014,149,256497,7.8,2.013422819,115.4362416,32.2147651,83.22147651,0,251.6778523,236.2416107,12.08053691
2019,268,359427,4.3,2.611940299,45.89552239,33.95522388,11.94029851,0,83.95522388,0,20.52238806
2018,257,360091,4.775,8.949416342,42.80155642,30.35019455,12.45136187,0,91.82879377,0,27.62645914
2017,247,359671,5.325,3.238866397,44.93927126,30.36437247,14.57489879,0,98.7854251,0,20.24291498
2016,268,357911,5.125,5.970149254,39.55223881,27.6119403,11.94029851,0,85.44776119,0,36.19402985
2015,282,357443,5.425,0,41.13475177,27.65957447,13.4751773,0,88.29787234,0,17.0212766
2014,262,356554,6.225,2.671755725,59.54198473,34.73282443,24.80916031,0,61.45038168,0,8.015267176
2019,78604,7860674,4.025,4.607907995,99.74301562,95.72668058,3.965447051,0.050887996,40.9012264,0,1.339626482
2018,78676,7913821,4.275,4.716813259,98.66287051,94.7468097,3.865219381,0.050841426,37.19812904,0,1.754029183
2017,76501,7961807,4.675,5.145030784,100.4758108,96.30593064,4.117593234,0.052286898,36.7027882,0,3.355511693
2016,73523,7995113,5.35,3.860016593,99.34986331,93.42110632,5.708417774,0.220339214,38.95379677,0,1.373719788
2015,75323,7990700,5.775,4.225800884,99.66145799,92.83618549,6.610198744,0.215073749,35.47654767,0,3.327005032
2014,67810,7961869,7.275,4.950597257,98.30703436,90.03981714,8.043061495,0.224155729,32.16782186,0,0.536793983
2019,533,392538,3.5,1.876172608,99.24953096,63.97748593,35.27204503,0,44.46529081,0,7.317073171
2018,399,392753,3.7,2.255639098,107.0175439,58.39598997,48.62155388,0,42.35588972,13.78446115,14.03508772
2017,388,392401,4.25,2.319587629,105.1546392,55.67010309,49.48453608,0,54.63917526,0,14.94845361
2016,385,391790,4.15,5.714285714,109.8701299,57.92207792,51.94805195,0,52.98701299,0,9.350649351
2015,375,393224,4.4,4,114.6666667,61.06666667,53.6,0,43.46666667,0,0
2014,403,394565,5.2,1.736972705,110.6699752,60.04962779,50.62034739,0,47.89081886,0,0
2019,589,384940,3.6,8.658743633,48.55687606,39.38879457,9.168081494,0,53.65025467,0,1.188455008
2018,480,382126,3.9,8.75,59.58333333,48.33333333,11.25,0,71.875,0,0
2017,350,379758,4.5,8.571428571,79.71428571,63.14285714,16.57142857,0,96,0,0
2016,343,377799,4.4,5.83090379,79.00874636,62.09912536,16.90962099,0,89.21282799,0,0
2015,495,375803,4.7,29.29292929,50.3030303,40.60606061,9.696969697,0,56.56565657,3.838383838,0
2014,421,374845,5.5,28.97862233,59.14489311,47.50593824,11.63895487,0,69.12114014,0,0
2019,3843,2833525,3.4,1.196981525,81.13453031,75.25370804,5.022118137,0.858704137,58.02758262,0,10.64272704
2018,3868,2838364,3.65,1.344364012,76.03412616,71.27714581,4.446742503,0.310237849,61.50465357,0,4.653567735
2017,3937,2840651,4.3,1.625603251,84.32816866,78.23215646,6.096012192,0,63.57632715,0.406400813,3.352806706
2016,3960,2842358,4.2,2.904040404,99.67171717,84.24242424,15.42929293,0,67.0959596,0,3.257575758
2015,3861,2846807,4.5,2.71950272,77.46697747,63.27376327,14.19321419,0,60.89096089,0,0
2014,3207,2850230,5.1,1.995634549,89.71000935,72.27938884,17.43062052,0,66.13657624,0,0
2019,1812,967506,3.6,1.766004415,93.43267108,56.07064018,37.36203091,0,83.55408389,162.3620309,24.28256071
2018,1827,968213,3.9,2.40831965,93.81499726,55.99343186,37.82156541,0,76.90202518,22.44116037,27.25779967
2017,1832,969689,4.5,2.565502183,99.34497817,55.62227074,43.72270742,0,76.20087336,20.46943231,18.61353712
2016,1750,970267,4.4,1.942857143,110.5714286,55.37142857,55.2,0,78.4,30.17142857,16
2015,1797,968773,4.6,1.502504174,125.2086811,56.59432387,68.61435726,0,72.56538676,18.64218141,17.30662215
2014,2138,967044,5.2,0.935453695,112.0673527,48.12909261,63.93826006,0,76.42656688,0,7.202993452
2019,182,325789,3.4,23.62637363,50.54945055,23.07692308,27.47252747,0,42.30769231,0,20.32967033
2018,180,325522,3.7,27.77777778,48.88888889,21.11111111,27.77777778,0,44.44444444,0,4.444444444
2017,170,324622,4.3,34.11764706,51.76470588,22.35294118,29.41176471,0,51.17647059,0,8.235294118
2016,141,323258,4.3,22.69503546,98.58156028,40.42553191,58.15602837,0,73.75886525,0,7.092198582
2015,117,322919,4.6,21.36752137,124.7863248,78.63247863,46.15384615,0,92.30769231,0,0
2014,125,321119,5.2,15.2,125.6,81.6,44,0,54.4,26.4,0
2019,432,177573,3.6,9.722222222,23.37962963,20.60185185,2.777777778,0,31.25,4.62962963,4.62962963
2018,464,178418,3.9,6.896551724,25.64655172,19.18103448,6.465517241,0,29.74137931,4.310344828,1.724137931
2017,411,178635,4.5,8.272506083,27.98053528,20.68126521,7.299270073,0,36.49635036,4.866180049,0.486618005
2016,328,179042,4.5,11.58536585,35.06097561,25.91463415,9.146341463,0,47.25609756,4.573170732,0
2015,343,179658,4.8,19.24198251,31.19533528,22.44897959,8.746355685,0,43.73177843,4.373177843,0
2014,341,180400,5.7,10.85043988,36.36363636,22.58064516,13.7829912,0,49.5601173,0,0
2019,1082,817473,3.8,2.865064695,84.93530499,64.14048059,18.94639556,1.848428835,206.6543438,0,109.7042514
2018,1114,815445,4.1,4.219030521,90.8438061,62.92639138,26.57091562,1.346499102,211.0412926,2.333931777,112.9263914
2017,1162,814170,4.4,6.368330465,83.56282272,55.93803787,27.62478485,0,201.5490534,0,104.5611015
2016,1116,811332,4.5,5.376344086,92.74193548,60.5734767,32.16845878,0,203.1362007,0,96.95340502
2015,1063,809527,4.5,4.703668862,88.61712135,57.38476011,31.23236124,0,220.7902164,0,91.62746943
